,LONGITUDE,TIME,LOCATION,CRIME,LATITUDE
5120,-76.9720773214,evening,2300 - 2399 block of pennsylvania avenue se,theft f/auto,38.8741128729
5121,-76.9868018578,day,5000 - 5099 block of eastern avenue ne,motor vehicle theft,38.9534518746
5122,-77.0191232037,evening,4000 - 4099 block of 5th street nw,theft f/auto,38.9404477838
5123,-77.0325902763,evening,3000 - 3099 block of 14th street nw,theft/other,38.928171804
5124,-77.0275605069,midnight,1100 - 1199 block of florida avenue nw,theft f/auto,38.9207329479
5125,-77.0132832386,midnight,100 - 199 block of seaton place nw,robbery,38.9148242673
5126,-77.0080969041,evening,3800 - 3845 block of south capitol street,burglary,38.8346680196
5127,-77.0270651906,day,1000 - 1199 block of constitution avenue nw,theft/other,38.8920757959
5128,-77.0076818531,midnight,4000 - 4098 block of south capitol street,theft/other,38.830803418
5129,-77.048213977,evening,1100 - 1199 block of new hampshire avenue nw,motor vehicle theft,38.9045455632
5130,-76.9291582073,day,5000 - 5099 block of hunt street ne,motor vehicle theft,38.9010477998
5131,-76.9918657331,midnight,2600 - 2639 block of bowen road se,theft/other,38.859333126
5132,-77.0307876091,day,1300 - 1399 block of u street nw,theft f/auto,38.9169919745
5133,-77.0061035353,day,2 - 99 block of forrester street se,theft/other,38.8251191681
5134,-77.0219178916,day,1400 - 1499 block of 7th street nw,theft/other,38.9091026713
5135,-77.0199130285,evening,6th street sw and d street sw,robbery,38.8848451288
5136,-76.9417496869,midnight,4200 - 4299 block of hildreth street se,motor vehicle theft,38.878074297
5137,-76.9700486645,evening,2500 - 2599 block of fairlawn avenue se,theft/other,38.8751393277
5138,-77.0408588935,day,1130 - 1199 block of connecticut avenue nw,theft/other,38.9051969682
5139,-77.034090444,evening,1400 - 1499 block of columbia road nw,theft/other,38.9274226952
5140,-77.0209122021,day,600 - 699 block of h street nw,theft/other,38.8998119121
5141,-77.0137832708,midnight,1100 - 1199 block of delaware avenue sw,theft/other,38.876980068
5142,-76.9740948669,day,2200 - 2299 block of minnesota avenue se,motor vehicle theft,38.8717891703
5143,-76.9926704484,midnight,1100 - 1199 block of 10th street se,motor vehicle theft,38.8768455255
5144,-76.9409117397,evening,4200 - 4399 block of brooks street ne,motor vehicle theft,38.8936494601
5145,-77.0219905747,day,2300 - 2349 block of georgia avenue nw,theft f/auto,38.9204711758
5146,-77.0588812982,evening,3500 - 3599 block of connecticut avenue nw,theft/other,38.936186926
5147,-76.9435862399,day,810 - 845 block of adrian street se,motor vehicle theft,38.8788229854
5148,-77.0033346282,midnight,200  - 299 block of quackenbos street ne,theft f/auto,38.9637580206
5149,-76.9767498209,day,1900 - 1999 block of c street ne,theft f/auto,38.8932927476
5150,-77.0333606519,day,1400 - 1499 block of belmont street nw,motor vehicle theft,38.9205045163
5151,-76.9943626093,evening,800 - 899 block of i street ne,motor vehicle theft,38.9013213766
5152,-76.9865668043,evening,1240 - 1399 block of new york avenue ne,theft/other,38.9151395418
5153,-77.0194252394,evening,500 - 599 block of i street nw,theft f/auto,38.9008604715
5154,-77.026002473,day,2000 - 2099 block of 10th street nw,theft f/auto,38.9175516538
5155,-77.0280905296,evening,2200 - 2299 block of 12th street nw,motor vehicle theft,38.9199383775
5156,-76.9413990624,evening,4100 - 4276 block of east capitol street,theft/other,38.8897761049
5157,-77.0219178916,evening,1400 - 1499 block of 7th street nw,theft/other,38.9091026713
5158,-77.0103376166,day,1  - 99 block of longfellow street nw,motor vehicle theft,38.9576590222
5159,-76.9911867518,day,900 - 1199 block of oak drive se,motor vehicle theft,38.8463660701
5160,-77.0259863335,evening,1100 - 1199 block of 10th street nw,theft/other,38.9049039473
5161,-77.0263315865,midnight,4100 - 4199 block of kansas avenue nw,theft f/auto,38.9413354105
5162,-76.9892727409,evening,1201 - 1249 block of pennsylvania avenue se,theft/other,38.881856785
5163,-77.033639334,midnight,1400 - 1451 block of irving street nw,burglary,38.9287433544
5164,-76.9494762907,midnight,3601 - 3764 block of hayes street ne,assault w/dangerous weapon,38.9024672607
5165,-77.0265211617,day,1000 - 1099 block of u street nw,motor vehicle theft,38.9169930207
5166,-77.0121749227,day,1218 - 1299 block of 1st street nw,burglary,38.9067439061
5167,-77.0189709435,midnight,400  - 499 block of van buren street nw,theft/other,38.9699181685
5168,-77.0245912572,day,3800  - 3899 block of georgia avenue nw,theft/other,38.9381449622
5169,-77.0016608433,day,3400 - 3699 block of harewood road ne,theft f/auto,38.9336523962
5170,-76.9949639264,day,600 - 699 block of 8th street ne,theft/other,38.8981202837
5171,-77.0416993068,evening,1000 - 1099 block of 18th street nw,assault w/dangerous weapon,38.9031337585
5172,-77.0509852043,day,2200 - 2274 block of cathedral avenue nw,theft/other,38.9266688557
5173,-77.0588812982,evening,3500 - 3599 block of connecticut avenue nw,theft/other,38.936186926
5174,-76.9937613603,day,2300 - 2499 block of washington place ne,theft/other,38.9215811022
5175,-77.0656272942,day,3300 - 3399 block of newark street nw,theft f/auto,38.9346429134
5176,-77.0588766912,day,3500 - 3599 block of connecticut avenue nw,theft/other,38.9361950358
5177,-76.9995196031,day,2200 - 2299 block of 5th street ne,motor vehicle theft,38.9196529458
5178,-76.9890583383,day,2200 - 2270 block of mount view place se,theft f/auto,38.8633238064
5179,-77.019904745,midnight,somerset place nw and 5th street nw,homicide,38.9667020709
5180,-76.9894688962,evening,1300 - 1387 block of morris road se,theft f/auto,38.8616300815
5181,-77.0229881644,midnight,700 - 899 block of mt vernon place nw,theft/other,38.9029407549
5182,-77.0022693573,day,400 - 499 block of oakwood street se,theft/other,38.8466675329
5183,-77.0047039795,midnight,100 - 199 block of n street ne,motor vehicle theft,38.9072308966
5184,-76.9864334712,day,1300 - 1399 block of a street se,robbery,38.8886729782
5185,-77.0128575813,evening,100 - 141 block of adams street nw,theft f/auto,38.9202293128
5186,-76.9903135821,evening,1000 - 1249 block of brentwood road ne,theft/other,38.9201485438
5187,-76.94765293,evening,4000 - 4121 block of minnesota avenue ne,motor vehicle theft,38.8966524619
5188,-76.9538517106,evening,3500 - 3699 block of ely place se,theft f/auto,38.883619956
5189,-77.0163777123,day,300 - 399 block of e street sw,theft/other,38.8832315558
5190,-76.9895520597,midnight,1200 - 1299 block of alabama avenue se,motor vehicle theft,38.8444870444
5191,-77.0350573688,evening,1500  - 1513 block of crittenden street nw,motor vehicle theft,38.9471866127
5192,-77.0325915444,evening,3000 - 3099 block of 14th street nw,theft/other,38.9281708128
5193,-77.0025008298,midnight,250 - 299 block of l street se,theft/other,38.8775213583
5194,-76.9667556082,day,1700 - 1799 block of 28th place se,motor vehicle theft,38.8690037143
5195,-76.9820115427,day,900 - 999 block of bladensburg road ne,theft/other,38.902207721
5196,-76.9674579251,day,2900 - 2999 block of nash place se,theft/other,38.8758737198
5197,-77.052374291,day,2400 - 2499 block of l street nw,theft f/auto,38.9037395064
5198,-77.0229588467,evening,2100 - 2299 block of 8th street nw,theft f/auto,38.9193089155
5199,-77.070030485,evening,5000 - 5099 block of connecticut avenue nw,burglary,38.9553594152
5200,-76.925627497,day,5300 - 5399 block of e street se,theft/other,38.8818397497
5201,-76.9902589333,evening,600 - 699 block of 12th street ne,robbery,38.8981231391
5202,-76.968379611,day,2700 - 2799 block of q street se,motor vehicle theft,38.8707337793
5203,-76.980094256,midnight,1700 - 1799 block of irving street ne,motor vehicle theft,38.9289663934
5204,-77.0027675924,day,200 - 299 block of bryant street ne,theft f/auto,38.9212929696
5205,-77.0047219965,evening,100 - 199 block of atlantic street se,burglary,38.8310738292
5206,-76.9673088982,day,2300 - 3099 block of v street ne,theft/other,38.9189282484
5207,-77.001707556,day,300  - 399 block of riggs road ne,theft/other,38.9577945906
5208,-77.017883013,evening,410 - 499 block of q street nw,theft/other,38.9111122188
5209,-77.0820290812,evening,5000 - 5099 block of 42nd street nw,theft f/auto,38.9553245877
5210,-77.0229462951,day,1900 - 1999 block of 8th street nw,theft/other,38.9161379859
5211,-77.0302662242,midnight,1300 - 1329 block of q street nw,theft f/auto,38.9111186757
5212,-77.0291119024,evening,1100  - 1299 block of spring road nw,motor vehicle theft,38.9361260652
5213,-76.9903135821,day,1000 - 1249 block of brentwood road ne,theft/other,38.9201485438
5214,-77.0266049926,evening,900  - 935 block of kennedy street nw,theft/other,38.9562511632
5215,-77.0231621573,evening,3000 - 3099 block of georgia avenue nw,robbery,38.928581769
5216,-77.0271202835,evening,4000 - 4099 block of kansas avenue nw,assault w/dangerous weapon,38.9402734229
5217,-76.9948727801,evening,1000 - 1199 block of howard road se,theft/other,38.862287698
5218,-76.9762456966,evening,1900 block of d street se,sex abuse,38.8840770766
5219,-77.0267018427,midnight,920  - 999 block of quincy street nw,robbery,38.9376040014
5220,-77.0250288429,midnight,900 - 999 block of massachusetts avenue nw,theft/other,38.9032376112
5221,-77.0681269855,evening,3400 - 3499 block of garrison street nw,theft f/auto,38.9554956638
5222,-77.0449933181,evening,1900 - 1929 block of columbia road nw,theft f/auto,38.918718499
5223,-77.0121675029,day,1000 - 1099 block of 1st street nw,theft/other,38.9031242616
5224,-77.0588812982,evening,3500 - 3599 block of connecticut avenue nw,theft/other,38.936186926
5225,-76.937237689,evening,4500 - 4599 block of central avenue ne,assault w/dangerous weapon,38.890107253
5226,-77.0563687286,evening,2700 - 2799 block of p street nw,motor vehicle theft,38.9093523716
5227,-76.9854166839,day,1396 - 1399 block of florida avenue ne,theft/other,38.9007440676
5228,-76.9920927904,day,1000 - 1099 block of east capitol street,theft/other,38.8897995454
5229,-77.0208818966,day,1800 - 1899 block of wiltberger street nw,theft f/auto,38.9148231564
5230,-77.0106074801,day,1 - 99 block of bates street nw,theft/other,38.9103744219
5231,-77.0339111142,evening,1416 - 1499 block of s street nw,theft f/auto,38.9140904264
5232,-77.0109996096,day,1 - 99 block of q street nw,theft/other,38.9111130696
5233,-77.0296229843,evening,u street nw and 13th street nw,theft f/auto,38.9169922756
5234,-76.9937648219,evening,500 - 699 block of 9th street se,theft f/auto,38.8819893803
5235,-76.9981769522,evening,5920  - 5931 block of eastern avenue ne,theft f/auto,38.9623437584
5236,-77.0352713747,evening,1498 - 1589 block of spring place nw,burglary,38.9367279248
5237,-77.0457790657,day,2000 - 2059 block of columbia road nw,theft f/auto,38.9174771162
5238,-76.9971632321,evening,500 - 799 block of rhode island avenue ne,robbery,38.920932635
5239,-76.975818162,midnight,2000 - 2069 block of bryant street ne,motor vehicle theft,38.9212905004
5240,-77.0296304619,evening,13th street nw and n street nw,theft f/auto,38.9072362423
5241,-76.9900569597,midnight,2627 - 2699 block of stanton road se,motor vehicle theft,38.858459169
5242,-77.0380015594,day,3140 - 3172 block of mount pleasant street nw,theft/other,38.9303401818
5243,-77.0315655406,midnight,1300  - 1399 block of jefferson street nw,theft f/auto,38.9551509209
5244,-76.9379085694,day,4400 - 4599 block of hunt place ne,motor vehicle theft,38.9006654188
5245,-77.0199089265,midnight,700 - 799 block of 6th street nw,theft/other,38.8990587183
5246,-76.9885156421,day,3300 - 3399 block of 13th street se,theft/other,38.8425411229
5247,-76.9839379057,evening,1400 - 1498 block of okie street ne,motor vehicle theft,38.9147518517
5248,-77.0121650804,day,1918 - 1999 block of 1st street nw,motor vehicle theft,38.9166350639
5249,-77.0172011533,evening,400 - 475 block of new york avenue nw,theft/other,38.9045182119
5250,-77.0074823884,day,1 - 99 block of m street ne,motor vehicle theft,38.905636274
5251,-77.0231694219,day,3000 - 3099 block of georgia avenue nw,theft f/auto,38.9285784345
5252,-76.9937613603,day,2300 - 2499 block of washington place ne,motor vehicle theft,38.9215811022
5253,-77.0211726361,evening,500  - 699 block of oneida place nw,motor vehicle theft,38.9619995421
5254,-76.9938718338,midnight,801 - 898 block of alabama avenue se,theft/other,38.8437486587
5255,-77.0319629614,midnight,1820 - 1899 block of 14th street nw,theft/other,38.9151990007
5256,-77.0319632885,midnight,1900 - 1920 block of 14th street nw,motor vehicle theft,38.9159286757
5257,-76.9983397954,midnight,6th street ne and florida avenue ne,motor vehicle theft,38.9062220445
5258,-77.0013256365,day,300 - 399 block of massachusetts avenue ne,theft/other,38.8943129995
5259,-77.0175963634,evening,2000 - 2038 block of 4th street nw,theft f/auto,38.9175982636
5260,-76.9907014927,evening,2228 - 2299 block of martin luther king jr avenue se,theft/other,38.8636030295
5261,-76.9751161311,midnight,1800 - 2299 block of new york avenue ne,theft f/auto,38.9172816475
5262,-76.9531331516,midnight,3600 - 3799 block of jamison street ne,theft f/auto,38.9245894783
5263,-77.0260028705,midnight,2100 - 2199 block of 10th street nw,theft f/auto,38.9186416615
5264,-76.9122641318,midnight,dix street ne and 62nd street ne,assault w/dangerous weapon,38.8943491534
5265,-77.0481696168,evening,2119 - 2199 block of r street nw,robbery,38.9126083212
5266,-77.0249785732,midnight,900 - 999 block of s street nw,theft f/auto,38.914089074
5267,-76.9699765873,evening,2455 - 2482 block of alabama avenue se,theft/other,38.8537421283
5268,-76.9799405098,evening,1600 - 1699 block of maryland avenue ne,motor vehicle theft,38.9015449994
5269,-77.0518846922,evening,2300 - 2401 block of tilden street nw,theft/other,38.9399170636
5270,-77.0005747591,midnight,400 - 499 block of 4th street ne,motor vehicle theft,38.895454726
5271,-77.0171443013,evening,300 - 399 block of cedar street nw,theft/other,38.9749689173
5272,-77.0218933402,midnight,georgia avenue nw and florida avenue nw,theft/other,38.916261332
5273,-77.0270429984,midnight,fairmont street nw and 11th street nw,theft f/auto,38.9247580769
5274,-76.9580556016,day,2300 - 3955 block of east capitol street,motor vehicle theft,38.8897870573
5275,-76.9931124052,midnight,800 - 1099 block of hamilton street ne,motor vehicle theft,38.9545153923
5276,-77.0312242086,evening,1300  - 1399 block of shepherd street nw,theft/other,38.9397288383
5277,-77.0073687453,day,1 - 99 block of potomac avenue se,robbery,38.8713681459
5278,-76.9975459006,day,1300 - 1399 block of 5th street ne,theft/other,38.9094049494
5279,-76.9903059701,evening,1000 - 1249 block of brentwood road ne,theft/other,38.9201570109
5280,-77.0088899643,day,2 - 199 block of galveston street sw,theft/other,38.8236013165
5281,-77.0655801844,day,1600 - 1677 block of wisconsin avenue nw,burglary,38.9116388366
5282,-76.9969649589,day,600 - 699 block of hamlin street ne,motor vehicle theft,38.9274187997
5283,-77.0327302639,evening,3600 - 3699 block of 14th street nw,theft/other,38.9366709208
5284,-77.0241751222,evening,3639 - 3649 block of georgia avenue nw,theft/other,38.9354966096
5285,-77.0753125628,evening,5523 - 5599 block of connecticut avenue nw,theft/other,38.9644454663
5286,-77.0047023131,day,100 - 199 block of f street se,motor vehicle theft,38.8819534186
5287,-76.9443772021,midnight,4000 - 4199 block of gault place ne,theft/other,38.8990561812
5288,-76.9601076779,evening,2855 - 3200 block of bladensburg road ne,theft/other,38.9291504548
5289,-76.9909156881,midnight,1100 - 1199 block of atlas court ne,theft f/auto,38.900753633
5290,-77.0161649942,midnight,1500 - 1599 block of 4th street nw,robbery,38.910381172
